# Log format <Tick> <# of peers> <# of finished peers>
278;8;1
279;8;1
280;8;1
281;8;1
282;8;1
283;8;1
284;9;1
285;9;1
286;9;2
287;9;2
288;9;2
289;9;2
290;9;2
291;9;2
292;9;2
293;8;1
294;7;0
295;7;0
296;7;0
297;7;0
298;7;1
299;7;1
300;7;1
301;7;1
302;7;1
303;7;1
304;7;1
305;7;1
306;7;1
307;7;1
308;7;1
309;7;1
310;7;2
311;7;2
312;7;2
313;7;2
314;7;2
315;6;1
316;6;1
317;6;1
318;6;1
319;6;1
320;6;1
321;6;1
322;6;1
323;6;2
324;5;1
325;5;1
326;5;1
327;5;1
328;5;1
329;5;1
330;5;1
331;5;1
332;5;1
333;6;1
334;6;1
335;6;1
336;6;1
337;6;1
338;6;1
339;6;1
340;6;1
341;6;1
342;6;1
343;5;0
344;5;0
345;5;0
346;5;0
347;5;0
348;5;0
349;5;0
350;5;0
351;5;0
352;5;0
353;5;0
354;5;0
355;5;0
356;5;0
357;5;0
358;5;0
359;5;0
360;5;0
361;5;0
362;5;0
363;5;0
364;5;0
365;5;0
366;5;0
367;5;0
368;5;1
369;5;1
370;5;1
371;5;1
372;5;1
373;5;1
374;5;1
375;5;1
376;5;1
377;5;1
378;5;1
379;5;1
380;6;1
381;6;1
382;5;0
383;5;0
384;5;0
385;5;0
386;5;0
387;5;0
388;5;0
389;5;0
390;5;0
391;5;0
392;5;1
393;5;1
394;5;1
395;5;1
396;6;1
397;6;1
398;6;1
399;6;2
400;6;2
401;6;2
402;6;2
403;6;2
404;6;2
405;5;2
406;5;2
407;5;2
408;5;2
409;4;1
410;4;1
411;4;1
412;4;1
413;4;1
414;4;1
415;4;1
416;4;1
417;4;1
418;4;1
419;4;1
420;4;1
421;4;1
422;4;1
423;4;1
424;4;1
425;4;1
426;4;1
427;4;1
428;4;1
429;4;1
430;3;0
431;4;0
432;4;0
433;4;0
434;4;0
435;4;0
436;4;0
437;4;0
438;4;0
439;4;0
440;4;0
441;4;0
442;4;0
443;4;0
444;4;0
445;4;0
446;4;0
447;4;0
448;4;0
449;4;0
450;4;0
451;4;0
452;4;0
453;4;0
454;4;0
455;4;0
456;4;0
457;4;0
458;4;0
459;4;0
460;4;0
461;4;0
462;4;1
463;4;1
464;4;1
465;4;1
466;5;1
467;5;1
468;5;1
469;5;1
470;5;1
471;5;1
472;4;0
473;4;0
474;4;0
475;4;0
476;4;0
477;4;0
478;4;0
479;4;0
480;4;0
481;4;0
482;5;0
483;5;0
484;5;0
485;5;0
486;5;0
487;5;0
488;5;0
489;5;0
490;5;0
491;5;0
492;5;0
493;5;0
494;5;0
495;5;0
496;5;0
497;5;0
498;5;0
499;5;0
500;5;0
501;5;0
502;5;0
503;5;0
504;5;0
505;5;1
506;4;0
507;4;0
508;4;0
509;4;0
510;4;0
511;4;0
512;4;0
513;4;0
514;4;0
515;4;0
516;4;0
517;4;0
518;4;0
519;4;0
520;4;0
521;4;0
522;4;0
523;4;0
524;4;0
525;4;0
526;4;0
527;4;0
528;4;0
529;4;0
530;4;0
531;4;0
532;4;0
533;4;0
534;4;0
535;4;0
536;4;0
537;4;0
538;4;0
539;4;0
540;4;0
541;4;0
542;4;0
543;4;0
544;4;0
545;4;0
546;4;0
547;4;0
548;4;0
549;4;0
550;4;0
551;4;0
552;4;0
553;4;0
554;4;0
555;4;0
556;4;0
557;4;0
558;4;0
559;4;0
560;4;0
561;4;0
562;4;0
563;4;0
564;4;0
565;4;0
566;4;0
567;4;0
568;4;0
569;4;0
570;4;0
571;4;0
572;4;0
573;4;0
574;4;0
575;4;0
576;4;0
577;4;0
578;4;1
579;4;1
580;4;1
581;4;1
582;4;1
583;4;1
584;4;1
585;4;1
586;4;1
587;4;1
588;4;1
589;4;1
590;4;1
591;4;1
592;4;2
593;4;2
594;4;2
595;3;1
596;3;1
597;3;1
598;2;0
599;2;0
600;2;0
